id,cost,velocity_scene4,velocity_scene2,cost_scene4,cost_scene2,velocity_scene4_f30,velocity_scene2_f30,cost_scene4_f30,cost_scene2_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
5829b6da,0.5963999916546994,-0.0185705608880731,-0.030334912761347102,0.348923718275623,0.24747627337907635,-0.0185705608880731,-0.030334912761347102,0.348923718275623,0.24747627337907635,0.016898840327931597,5.5679711962616514e-05,0.0002542772633182231,0.0501961235280174,0.9765837283072559,0.8,0.9826135113160885,0.000460526386718543,0.2386351331340988,6.0,1.236078741080286,1.073886025357309,2.548118276318407e-10
9182e400,0.33990385047517446,0.09018516713586473,0.17256681237451563,0.20750131733096472,0.13240253314420974,0.09018516713586473,0.17256681237451563,0.20750131733096472,0.13240253314420974,0.001873838824473857,0.051657330736589686,0.00014689339666773668,0.02922901366147139,1.0870044879192262,0.9276996333917129,0.9615634686336979,0.01,0.11733536563949545,5.584205427521021,1.1120478253932244,0.810144701362309,1.1773914278051711e-09
60417a93,0.5327394088153361,0.03690161238394272,0.003079363596445263,0.24243848379935923,0.2903009250159768,0.03690161238394272,0.003079363596445263,0.24243848379935923,0.2903009250159768,0.0008849047088861832,0.002124437366909258,9.243338151085588e-05,0.022776966740712723,1.1455827418030453,0.9438233041280146,0.956103678240897,0.00027306477487739646,0.7346868169857741,2.405995468699849,0.8497713336666979,1.2078540944848883,2.964304151774731e-10
02bd14dc,0.7019680916181293,-0.005023657219128376,0.015779630662244578,0.42954239948255224,0.2724256921355771,-0.005023657219128376,0.015779630662244578,0.42954239948255224,0.2724256921355771,0.05046669881342009,0.0028987966010188024,0.05640090708931746,0.06059131592716704,1.0162653129322605,0.8941279903344528,0.9560035374453673,0.01,0.8169768240622391,1.2132488653535116,0.7718473488574448,0.5,2.365084044513779e-09
b3f17ae8,0.4422824002907223,0.27395387224855783,0.2069101744727299,0.22034996164732978,0.22193243864339252,0.27395387224855783,0.2069101744727299,0.22034996164732978,0.22193243864339252,0.0011706022670964116,0.0034285000603051646,1e-05,0.001,1.5691390174848248,0.9797093048450507,0.9889333919875937,0.0004822396058502577,0.1976456073741432,2.0119623814385426,1.092580387159255,0.9345461551605183,5.991878549040617e-10
4df4f2e3,0.4580624153120302,0.2998407783754221,0.2004459863129122,0.24023012498985216,0.217832290322178,0.2998407783754221,0.2004459863129122,0.24023012498985216,0.217832290322178,0.0011169229035154615,0.0031289411410297657,3.7434788725353225e-05,0.0013238004795310286,1.4257244913034517,0.9527146779575554,0.9632274143187664,0.0002940536458853224,0.64794236954701,2.1538248657149093,1.0069252683252587,1.0122007228873893,3.415429495748873e-10
4996c210,0.7998675130952994,-0.038268979366444016,0.0031670815485488656,0.5078347184014544,0.2920327946938449,-0.038268979366444016,0.0031670815485488656,0.5078347184014544,0.2920327946938449,0.4507949306409542,4.0145169466249955e-05,1e-05,0.08550157175935452,0.10036862373385867,0.8032656334498699,0.95,0.001900478616532897,0.9,6.0,0.5,0.5,4.218600983924057e-09
a659ee43,0.5638437894216859,0.3611963073313347,0.24003291522347764,0.31416923170848915,0.24967455771319674,0.3611963073313347,0.24003291522347764,0.31416923170848915,0.24967455771319674,8.08760749296882e-05,0.02140863310768027,2.8780055540949168e-05,0.007450164037852581,1.5341447471355998,0.954097645827961,0.9809853713535359,0.00044879826811095676,0.3155621335841047,3.905251907544843,0.760802409741864,0.9093604257770991,7.000000000000002e-11
bbad5958,0.6112395722866653,0.008268317887308628,0.09640303784830163,0.40294769968174227,0.208291872604923,0.008268317887308628,0.09640303784830163,0.40294769968174227,0.208291872604923,0.03274260583641635,5.4105884673111777e-05,2.434809948773933e-05,0.0644568445125599,0.9088383509038093,0.809428586618211,0.95,0.0034279549016297192,0.7901885502398004,4.093420525578862,0.5,0.6889753074305203,1.4330872263753795e-09
59c936a0,0.5103093359813661,0.03226712687270435,-0.0015318020571641864,0.35505533557738655,0.15525400040397955,0.03226712687270435,-0.0015318020571641864,0.35505533557738655,0.15525400040397955,0.056583713868653907,0.00018465104913341997,0.0014539842871665863,0.062326404750033,1.0180357590899969,0.8997072241555979,0.95,0.01,0.393678539639712,3.875217458185617,0.8562235244407665,0.870562151759643,1.5900104336499803e-10
55b0d57e,0.496282445352701,0.07444817737424535,0.08835531828667927,0.2910563516368837,0.2052260937158173,0.07444817737424535,0.08835531828667927,0.2910563516368837,0.2052260937158173,0.0005814702335147289,0.010243078840635808,2.7796315365387487e-05,0.024919218563374784,1.2920589710399346,0.99,0.9885506198986013,0.0011156357022486204,0.44225182449258227,1.354683442440646,0.5886035685134404,1.5,2.113664515055779e-10
e723a657,0.5850196848973599,0.0013010300601552964,0.005390381563803637,0.38703246780250544,0.19798721709485448,0.0013010300601552964,0.005390381563803637,0.38703246780250544,0.19798721709485448,0.0007764368709397583,0.002003566622392915,0.000935397731526859,0.08722944754719794,0.35232238087776957,0.8881547032062636,0.95,0.002470686491537433,0.46124572682303466,5.879751310633992,1.3135727096550922,0.5405735221069993,6.624109624297714e-10
9fdf1d4b,0.7860172532139377,-0.0364110779389725,-0.0327555068721049,0.45182958815051255,0.3341876650634251,-0.0364110779389725,-0.0327555068721049,0.45182958815051255,0.3341876650634251,0.008230689049670574,0.0001967526333617811,1e-05,0.031995286059556725,0.6611602327792134,0.99,0.9516844058947703,0.0001,0.6997840537417289,5.7361719026311775,1.1663502850631016,1.4825821009656812,7.000000000000002e-11
4e2084cb,0.41240129416664584,0.006408522458465545,0.09204555207130243,0.3117217731845586,0.10067952098208721,0.006408522458465545,0.09204555207130243,0.3117217731845586,0.10067952098208721,0.014433458248084723,2.0709221172481572e-05,7.073367143726844e-05,0.09980197687913127,1.4267238286667263,0.8,0.9983392314272127,0.0013166633022073438,0.1,5.929692482380156,1.4956418344203048,0.5,1.3081886969944099e-09
f702bbac,0.5748192980525304,0.05300751857063033,0.03707474727383872,0.3229472653346297,0.2518720327179007,0.05300751857063033,0.03707474727383872,0.3229472653346297,0.2518720327179007,0.017726739403299645,5.2590389242736265e-05,0.1,0.03918074236684903,0.909226008122852,0.8,0.9549158699289778,0.0008226801913094972,0.3245127257888851,3.3461818234062433,0.5,0.7098200230896888,2.3915757069479164e-09
599962d4,0.45804078568202095,0.3073978934231086,0.19190348063983326,0.2470548024491438,0.21098598323287715,0.3073978934231086,0.19190348063983326,0.2470548024491438,0.21098598323287715,0.014164204052684827,2.172775966013173e-05,0.1,0.0027319310239113104,1.5313252064754552,0.8250607791930896,0.999,0.000615664457336401,0.28014791915811454,5.526550797014881,0.5694148857431893,1.475257560491856,2.1885692714313313e-09
915f2806,0.42303437498179336,0.004223631375813096,0.04115101614201473,0.2817046699984925,0.14132970498330089,0.004223631375813096,0.04115101614201473,0.2817046699984925,0.14132970498330089,0.014343184259564209,2.1195491109261286e-05,0.1,0.08727475981541444,2.0,0.8127072144904878,0.9858924003167568,0.0003925925947253652,0.3531264516776441,2.517385004067156,1.4851119646781838,0.5,6.113440645336312e-10
48e248a3,0.6976771663100352,-0.01553573876080035,0.03927607141266047,0.4535671753833712,0.24410999092666397,-0.01553573876080035,0.03927607141266047,0.4535671753833712,0.24410999092666397,0.013869655774773674,2.2390445213229382e-05,0.0967742216639103,0.06988476017242674,1.3483205919457204,0.8290617804470294,0.9809942763055949,0.002143210458548327,0.1,3.951006730825567,0.7231684548820502,0.5320940013030796,7e-09
