param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
torsional_friction,0.001,10.0,3,883271226,0.0,flat,False,True,0.27849438457062464,0.09603245510047827
torsional_friction,0.001,30.0,2,872440267,0.0,flat,False,True,0.4870654906067755,0.1679535276635864
torsional_friction,0.001,30.0,3,491833636,0.0,flat,False,True,0.45344090328612247,0.15635884100564407
torsional_friction,0.001,50.0,2,532723551,0.0,flat,False,True,0.7683133090860406,0.26493553554138277
torsional_friction,0.001,30.0,4,111227005,0.0,flat,False,True,0.454114871566582,0.1565913350145901
torsional_friction,0.001,50.0,0,1293936813,0.0,flat,False,True,0.754329645205643,0.2601135798398163
torsional_friction,0.001,50.0,1,913330182,0.0,flat,False,True,0.760628037748614,0.262285441851607
torsional_friction,0.001,50.0,3,52778033,0.0,flat,False,True,0.8438486169606472,0.2909822817020546
torsional_friction,0.001,50.0,4,1819655050,0.0,flat,False,True,0.7299738403708625,0.25171502922770583
torsional_friction,0.03162277660168379,10.0,0,1741404605,0.0,flat,False,True,0.2671273552003053,0.09211279125045643
torsional_friction,0.03162277660168379,10.0,1,1360797974,0.0,flat,False,True,0.2751713036293668,0.09488656654774973
torsional_friction,0.03162277660168379,10.0,2,980191343,0.0,flat,False,True,0.2698808558500566,0.0930622728439216
torsional_friction,0.03162277660168379,10.0,3,500245825,0.0,flat,False,True,0.26468183335720985,0.09126959770088171
torsional_friction,0.03162277660168379,30.0,0,497028152,0.0,flat,False,True,0.4652931868934677,0.16044583870202944
torsional_friction,0.03162277660168379,30.0,1,116421521,0.0,flat,False,True,0.4388389842054635,0.1513237876486766
torsional_friction,0.03162277660168379,10.0,4,119639194,0.0,flat,False,True,0.2662214861876952,0.09180042423163406
torsional_friction,0.03162277660168379,30.0,2,1883298538,0.0,flat,False,True,0.4376569530000275,0.15091610059779093
torsional_friction,0.03162277660168379,30.0,3,1403353020,0.0,flat,False,True,0.45426456166423823,0.15664286163306426
torsional_friction,0.03162277660168379,50.0,0,910911412,0.0,flat,False,True,0.7111258157557812,0.2452157079835096
torsional_friction,0.03162277660168379,30.0,4,1022746389,0.0,flat,False,True,0.4396039923365507,0.15158755680337155
torsional_friction,0.03162277660168379,50.0,1,530304781,0.0,flat,False,True,0.7229147382942837,0.24928094423089525
torsional_friction,0.03162277660168379,50.0,2,149698150,0.0,flat,False,True,0.7246127781194512,0.24986638568303607
