id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
b6869b6c,0.5792286467855053,141.4,0.10606215925460455,0.16648849917393735,0.24031156532964867,0.27080126776633656,0.11849336280773778,0.10071162877720077,0.10251734601524262,0.2396571023092115,0.055994167825990086,0.11325124527741158,0.148941064660412,0.08841934662854935,0.1578224135425704,0.2532237373506923,0.09954407464317912,0.26656629155375,0.3548243297920169,0.1644940516846191,0.377108483848054,0.043838651250274495,0.011732366811962333,0.06292234474550094,0.019680249973118846,0.07351867474248316,0.007512704061598755,0.06273169587912036,0.004691324918831777,0.03509432521729048,0.11057282315564688,0.1290842791535646,0.00023419691463596993,0.0012613014640065593,0.0017942191874264633,0.00081349908830602,0.0008399121380944501,0.005793770788842638,0.0009432467534581303,0.007845193722978712,0.003551505649970398,0.0007732396941921738,0.00017997838904501288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2071377183650578,2.984317331426306,8.38652373931681,1.554143132209549,2.1297428727133516,4.469839611078817,1.3404390167299072,5.743143471856747,8.031304392147979,0.8002947281804037,0.9933740669323574,0.47078025332941514,0.0006014975774730193,1.07996969841874e-06,0.0013531531277644802,2.6443067876045494,0.5266437099985333,0.5983141242428842,6.824343615741157e-05,0.7799237301082127,4.761324012193238,0.5125727495304763,1.4908366230953607,3.364082885120128e-10,0.7900801960331768,1.0963764252254372e-05,0.0003389229666355162,0.8097996326931973
4f0c74d0,0.5434656982504888,141.4,0.09984384242834714,0.16482311799627228,0.2294899196966358,0.27167842086128213,0.10874512746282855,0.0947844538613426,0.09290625140577427,0.22984029551788715,0.05548902194120819,0.11063021333501787,0.13341229200881538,0.08890729944824742,0.16434648851096376,0.24121556602960573,0.10305123753454974,0.24621588839202363,0.33920263316333404,0.16423263091743645,0.37912421080512787,0.03508732613683007,0.023133042711300827,0.05052475861469765,0.02352798502860306,0.03606624326070043,0.03519022557203911,0.03260091347487762,0.053804038795102066,0.006501299135794595,0.10786339999757735,0.1219768955203098,0.00029083047271859924,0.002164700778741082,0.004441910296412422,5.810159564176479e-05,0.0015883646885607075,0.002792442219545562,0.0016488088622562006,0.0033862177316860893,0.0008291327656756812,0.0032573667205402705,0.0005706801912756303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007828894728231,3.1045226595369706,8.77676626174068,0.6065954210994673,2.444861758539511,4.651877118465178,2.370361777995798,2.709492003616464,4.146604092324778,1.6030977154340107,1.4496412426149672,0.4596945226882467,0.0005926986730171125,1.1023704713190366e-06,0.0013554024833888813,2.6693839862498567,0.5019252073075663,0.6233051577128544,6.548701081568374e-05,0.779270410375003,4.746192119262755,0.5053936226868081,1.49932432621144,3.3773955939207547e-10,0.8159894076670008,1.11130279628141e-05,0.0003675587802058199,0.8123154640037498
4189c198,0.7156331610067566,141.4,0.10143614214881037,0.1667464592910497,0.24247032760835538,0.27088286841639003,0.14482570910346654,0.11062751712774657,0.19345651581168702,0.24304691887382496,0.0570297922745749,0.11114538164471481,0.13613325252714142,0.09129535596830647,0.16347146969835033,0.24547255220649225,0.0945763818009958,0.2677329802148711,0.36510162080919917,0.164778123171867,0.37698761366091305,0.06482481466275036,0.020369883188193137,0.05963101125252305,0.04733903374181071,0.040323940869126156,0.02296454251680969,0.12218655244054363,0.004923791120770853,0.06634617225037254,0.11353020518983233,0.12951671368399262,0.00024848950647885393,0.001952119272815002,0.0034432772987272597,0.0007253814571309393,0.003644659099062712,0.0037895759846040033,0.0003570819665838381,0.003698355079410226,0.002940951211082241,0.0004224941778612877,0.0007657876607181443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536773862360468,2.1797104110529664,4.654267762238829,1.6589510119049324,1.5565175446372668,10.82768634740205,0.9679496032482274,5.103482730255102,3.153550763539981,1.382250094410121,1.5713536410319242,0.48092321303634195,0.0005592483175048895,1.0638328657573374e-06,0.0013987175062792527,2.631023328472503,0.5519679703280768,0.613176765681141,6.31041332590636e-05,0.8218571861142002,4.7872834547795655,0.5072558434370307,1.4967764755651018,3.2568371927159383e-10,0.8171160350894813,1.0097749750328657e-05,0.0003298715622411473,0.8266294835272956
65a2e1ba,0.7441791833502192,141.4,0.10355696445438833,0.15913118256812442,0.2200248077304093,0.2713921684075966,0.08231990146487786,0.2583100618524025,0.1643761293353374,0.21750464258684413,0.056079886331506755,0.11901397150641387,0.13557703552524442,0.09014465512933258,0.14875769615454912,0.2384911964204916,0.09759468795907837,0.2400957791731251,0.3223839560590245,0.16316891941653916,0.379615417398654,0.04542032506939412,8.745704775729821e-05,0.036812119347726435,0.03484012703063554,0.17907813409085382,0.04439180073091316,0.08371773544001718,0.07945531604609705,0.0012030778492231743,0.09722981093591106,0.12027483165093307,0.00012472741897583795,0.0008332745415482689,0.005432980747842555,0.00035956009023914686,0.0008018260301964773,0.0026496966664360257,0.0008331652770285338,0.0015782480968626787,0.0019836147165975234,0.0024322536782945014,0.0004814257964870311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669795737955438,2.5694459574447746,9.518843953639145,2.6427101002026507,1.744241360715337,8.571077218907462,1.5277225559493557,2.0000016275153207,8.387137216403808,1.6680022891329795,1.3918949894838815,0.4800731212159634,0.0005909103750009794,1.0689466601425164e-06,0.0013937918722605335,2.4796607641972512,0.5427308582622812,0.5852508644167742,6.437515013049626e-05,0.8038912550253018,4.780472007878546,0.506964526545945,1.495345510027722,3.3137647678273817e-10,0.8428669188594711,1.0916114298284221e-05,0.00031728888411697195,0.810289493648956
f4ccc8d2,0.8129433709385553,141.4,0.1083597427232738,0.16926942509297485,0.2366916282053969,0.27080809611886725,0.06909202572111753,0.09789222002871643,0.38309198101752906,0.23611128317308416,0.05552823339904997,0.1189782682737382,0.1505727264970332,0.08840796796377397,0.15886700382706848,0.26053330348808207,0.0928835891280088,0.23583854744328392,0.38135274804489805,0.16424320028886202,0.3773729919488724,0.03573160512834366,0.026965092304003728,0.006395328288770142,0.01959323877170155,0.06665570577685113,0.011643275480163756,0.1469286102350954,0.10023067763922441,0.13593269314320924,0.10797180325651304,0.12813947991657113,0.00031982977968435575,0.0012679756323887323,0.005058640525885322,0.0006461294437770997,0.0021870820042879926,0.004058476459237107,0.0007512228745930476,0.005722041720055419,0.005503556896733142,0.0003737022140148393,0.00018259620758264377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1477724683936366,3.2102256515451697,3.366865167667443,0.6919787277540761,4.527293606734331,2.0372989007165705,1.7198796653935184,2.876644969441337,3.1958373702425065,0.33618124103234726,1.1889564417332268,0.4561862911034718,0.0005709613211805805,1.0762006792548417e-06,0.0014077601344013855,2.74453582981904,0.5316725014241025,0.6004656782601386,6.770603439286442e-05,0.8327318060826567,4.785252904682834,0.5042948098448194,1.4948702391764783,3.3756942901657055e-10,0.78938897718048,1.1304384282497574e-05,0.0003494045449357486,0.8128270439365268
484a4167,0.6379659609155728,141.4,0.1058466001180991,0.1665381141907668,0.23722306970038784,0.2731687284238614,0.0688155121622965,0.1429435891118241,0.1468994200083429,0.257262963963253,0.05541869462118334,0.12415641776354397,0.13796468796957,0.08999909703089519,0.1535283055529149,0.2560869399884903,0.09882158772823976,0.2540820407372298,0.3587655806356939,0.16686095782353488,0.37947649902418795,0.033947161675749,0.010582663901677813,0.02428568658486969,0.033397685336291366,0.10539340586316909,0.00415249791236364,0.07017462496090604,0.028180398742086946,0.04854439630534992,0.13650919230472405,0.12075377165852894,0.0006241768577423069,0.001860977502316333,0.00041632554498844445,0.0005028789764837171,0.0005901617541555238,0.005730153062239441,0.0015154543686877824,0.0016232828573367396,0.0056624063620802825,0.001195201173226949,0.00030804489639868336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9668642698623597,3.2475164947267614,1.101666856625009,5.117702785828144,2.42320918848518,4.313702600674106,1.396264750160627,2.9639986500331275,5.889823106442691,1.3827040861649966,0.8004686721171423,0.45743586705770795,0.0005705121639456162,1.070032819364026e-06,0.0013242882008849832,2.6922298954616743,0.5569357012333298,0.6110937661051234,6.574393918553265e-05,0.8157637764308006,4.747608045980272,0.5105158183876171,1.49784702955469,3.30947564067603e-10,0.8024612335446026,1.1017217542432723e-05,0.0004384376033512945,0.8276284228167694
51e92fd2,0.8004783196834516,141.4,0.10599131374830884,0.16075571301804928,0.2155193581995943,0.26337156077808693,0.06568852780692172,0.23514193960705335,0.1856325981269844,0.28940497140124405,0.055872769916934774,0.12275000962714536,0.13935116170084638,0.0899415457026515,0.14522447835076346,0.24710111500073292,0.09810702632666961,0.23656747442899287,0.31188357384312043,0.16388099590881142,0.3628621256473625,0.04164689699777392,0.0058352610135363955,0.0182063697956114,0.03282889428361877,0.18318060274726627,0.019132442576168297,0.07791917049296529,0.09638273144766463,0.011330696186354494,0.10434803983422629,0.18505693156701775,0.0002507588030030784,0.002467655186043862,0.0010897137801501868,0.00023343256353911652,0.0017528746364672827,0.010254370281229075,0.0015331103159306292,0.0004689317821115162,0.006335009358716772,0.0016832667246872255,0.0006384878213529994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218160461184423,1.6814572833244064,10.272553472165212,0.9992520664376782,2.538513648830399,5.3507817216876425,1.3699653271054681,3.850064598495141,2.985710785034614,0.7837079278077308,0.13180381226682766,0.4621899407311243,0.0005978935980603884,1.0893771629645959e-06,0.001360078803697909,2.7008467104564087,0.5203104303879794,0.5977463246803338,6.971330586936429e-05,0.7832479585597905,4.779094112416638,0.504214830473395,1.498669150666222,3.447277408056843e-10,0.8008872998388007,1.1082253006897303e-05,0.00035796498087993766,0.8069833329785878
080866ad,0.5939674361176294,142.2,0.10586245740352335,0.16689991528795742,0.23602867014978182,0.27022198141376885,0.046698976968535075,0.12843077825448246,0.17862330705810558,0.2195641828303192,0.0554549349326733,0.12065258123700516,0.14147985604089158,0.09234403102870181,0.16232747445284182,0.24602824038232857,0.10499426557611671,0.23764165074579946,0.36545009412742935,0.1626981052472383,0.3777458575802994,0.03453175207716609,0.0014125536165142654,0.010754671274854717,0.06039470870444406,0.04628133666227635,0.02175473288776204,0.020089866565007174,0.09099703036951617,0.06753641012358225,0.09275030842120935,0.12681387440910985,0.00020665479276085118,0.0013595470824348688,0.003089443480943579,0.0002777712408717335,0.0026789856411931685,0.003384149399744141,0.00022225030857557398,0.0019001114619996635,0.00989568246731535,0.0017680892759644456,0.00031956391294548443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619631913550188,3.048360533452278,11.980894034662958,1.1888218257935443,4.524916770325636,5.823571020127376,1.1030331173603463,5.392649633840155,1.2521782720229553,0.37815371333850095,1.4241747691636581,0.45652788280614776,0.0006635264701221476,1.097450752851046e-06,0.0012476632723497924,2.7606761058953437,0.4764944755044667,0.6336211388590612,6.418684547916476e-05,0.7657939402920872,4.728689989766508,0.5106415078531001,1.493718751469001,3.3696459243052715e-10,0.7926534109282409,1.060414535519009e-05,0.00037898992890741663,0.8081352800204509
38c5c343,0.6079406346785855,142.2,0.10689508998161328,0.16243918328796464,0.22119349360111,0.2668834219609691,0.08294137368229859,0.1845062783223931,0.1005978378519106,0.22018933890091413,0.0572443308978946,0.12147031583384435,0.14197062321310083,0.09133565093224051,0.15355628210054903,0.24242561683110436,0.10039551845940535,0.25285513302288865,0.3103298293210361,0.1608274829894892,0.372939360932449,0.06968356518552311,0.004141233424907929,0.009116575071867541,0.047818142582537936,0.1051723343405907,0.031515801399264465,0.05450953958076875,0.031734709573263103,0.014353588697878745,0.07576431639848288,0.14442502250243125,0.00027096672744678714,0.00016998220725428112,0.0013309024600515636,0.000608711410989815,0.003168784889647508,0.0025733883824729112,0.00048504829525902314,0.004805510765630576,0.007884245814523759,0.0005590696614132173,0.0006195948937189739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274162032012824,1.5681806473047781,2.070640719248743,4.333237278849676,1.9169434399227376,7.731144898517109,0.26644258217293243,5.272186563716623,3.7053186494659234,0.23853616085770113,1.4461476727637428,0.47249059310532643,0.0005992667422062817,1.111789921637019e-06,0.001364796863707026,2.7521831578075346,0.5602883295981623,0.6301177195437897,6.67782587454655e-05,0.7938726480271485,4.7369322230523485,0.5074754975512097,1.4998954732517997,3.2109271718662747e-10,0.8493542955750006,1.075668666703754e-05,0.00038179871186768186,0.8372954328366045
b57691de,0.5843159936800126,142.2,0.1056274075103764,0.16069499310676696,0.23406351860034366,0.2712674908890583,0.058564483730993974,0.13898840859911613,0.14157474793642702,0.22794816310381313,0.05565068592461327,0.11747947491133971,0.1437520616951762,0.08837466757297643,0.1654451302687769,0.22826518147854755,0.10221914265239317,0.2531963078694187,0.3467751052792191,0.1638829726787848,0.3786520090993319,0.0377819425314659,0.003940821180419969,0.01684172001910811,0.01934285298125351,0.03106843802850238,0.08857711758936024,0.038847189936734895,0.030772503035353678,0.07195505496433845,0.10432346879761593,0.1236246943061972,0.00019992143243257636,0.0031864485306873046,0.004607368126083733,0.000536121473519598,0.0014664331558684404,0.0030284083647786194,0.0012890684313854191,0.005161571893387709,0.010271926732396665,0.0006051967193972639,0.000692845356064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7408396739582761,1.9883986107314486,6.410965486067479,1.6400936246560442,2.86961503988601,3.407159661730321,0.9133791011089616,1.3738308060350046,2.843281415545129,0.5890031445547738,1.2671413323071896,0.46178193457286376,0.0005442483571657633,1.0995325072453847e-06,0.0013598535517850728,2.6181427668389574,0.5186178443052453,0.5999420106480395,6.837257203886657e-05,0.805389913249294,4.772464939712476,0.5055264379077249,1.498902950657542,3.312125551853959e-10,0.7970526854607535,1.0785904942412837e-05,0.0003852204638164162,0.8073592284817792
4431085a,0.8259488983101747,142.2,0.10235932398548113,0.16701112188438846,0.21539221242470005,0.26078585717205965,0.0852055986281415,0.13542411845923835,0.30402592659307753,0.27856378698422896,0.05623631099218224,0.11152182503547689,0.13931983592878427,0.09003055713523918,0.15499653936396873,0.25600626915395747,0.09377277765112273,0.23316513041277706,0.3192387292102004,0.1614776861338679,0.3600940282102514,0.04837897356155043,0.018285102204566018,0.01854152286202505,0.03370412031883726,0.09384756903564861,0.007872429104752473,0.1336543520203315,0.1143165495566577,0.05605502501608836,0.0814642554882319,0.19709953149599704,0.00031709790501084325,0.0003087722479350976,0.005814063267220324,0.0008576030183753337,0.0023653993892642604,0.0017343593074446752,0.0004318351731513197,0.001271680958292627,0.005922051855519669,0.0012355498140794049,0.00026579160743800054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645088075085137,4.028688456760853,4.262805702520247,2.2901724302692226,3.968716030152623,9.086957878139149,2.1066682580866747,5.069996883426363,6.115079230044996,0.24418348596515402,0.7796664951613359,0.46206886039428513,0.0005888359937167916,1.1034284250082677e-06,0.0013168324326899457,2.8734308933142385,0.5606194130221112,0.6320263424614215,7.036698628013277e-05,0.7971740379762691,4.75787436742891,0.5054484078990238,1.4970164797867502,3.2933063008207426e-10,0.8264960215118975,9.972154874781072e-06,0.000337942060139997,0.8382563157240526
e01855d4,0.8007434153956821,142.2,0.10687033416089005,0.1604351124829929,0.2203608984718979,0.2636581787865582,0.04661519321831625,0.2408005127179572,0.16634083243648973,0.3217042718137167,0.055737678449315126,0.11645767946919999,0.148415644564155,0.09187108571822891,0.14847767264498515,0.24095657908576462,0.09995304552846887,0.2364570585620237,0.3246725913252012,0.1662064746009994,0.3611098829721169,0.03927331734807034,0.004195420434031812,0.0031464554362141024,0.054308831686701954,0.15014243954724987,0.03634924148400537,0.05873054444004742,0.0969434377840955,0.010666850212346814,0.12906439242774992,0.19263987938596677,0.00035126379083698876,0.0029318088227753077,0.00405114346451548,0.00029657868248445304,0.000925693392694471,0.00829268514917482,0.0010256138007654304,0.002698610963733143,0.0029561677681838212,0.001151869526825171,0.00026817451190239627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4428004732010475,1.9008051220180133,0.5702389171372606,0.7084015101444734,6.0823246467426335,11.897524164393031,2.218324963891657,1.3143683721348751,10.71759576484073,1.276977484669166,1.4893175923624047,0.461496969959852,0.0006126893745376691,1.0867543162178499e-06,0.0013044647134777471,2.754377477198967,0.5418204583277405,0.6329060738117968,6.563845809795518e-05,0.8078483433501573,4.72229279912768,0.5108090815068,1.495672776759497,3.336130864462633e-10,0.8086947643713831,1.0503495588044179e-05,0.0003886972724451216,0.8317417825410376
5f61d5d6,0.8357632768532505,142.2,0.10394983437630408,0.16496785170807987,0.2313298500366491,0.26389822672458446,0.05449529037208809,0.13937833465377403,0.35341168357900565,0.2721454506671954,0.05515834919867828,0.11857956601190771,0.13811158791832626,0.0888241842489416,0.15702731703621275,0.24905205383908524,0.10380985853224915,0.2604819059677227,0.32969778560997554,0.16297626460970935,0.36482018883945955,0.029885832304569548,0.0009921847697316986,0.023617273297786845,0.02285065648327359,0.1017871023876857,0.014740575782814751,0.027357402656587218,0.0135543992792194,0.31249988164319903,0.0953771968203386,0.1767682538468568,0.00031180869655250573,0.0004972987488579622,0.0018914092528313576,0.000769343526918011,0.002686489261776618,0.004461071348298126,0.0015559263685844245,0.0029808413250529725,0.005243804115072628,0.0008454864044948857,0.0002419202858718952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352415801196649,0.7082904292335992,7.11704959362766,0.9045095886788487,1.2370312385601474,2.1725339808114064,1.1879178650067455,2.4425895540732636,1.9891864005958633,1.1916670593125687,1.2549532742810128,0.4537496202286447,0.0006071090280954761,1.0778767728497313e-06,0.0012739192038695962,2.814764062557327,0.5180070592435095,0.642299217388566,6.154307035696115e-05,0.7665145513826795,4.71699181417764,0.508288871363022,1.4999538869012148,3.4655375056353397e-10,0.8347115709850897,1.0444988004571953e-05,0.00034853968690749354,0.8275265179564779
445026f5,0.711048504462327,142.2,0.10811904524584799,0.16262770185251438,0.23112726646704154,0.2679508104401602,0.09416650256213771,0.21926399384989806,0.16494045960933973,0.21020649365462407,0.056316768363470014,0.11798201651613227,0.15005835085794167,0.09023916921848671,0.14616773297046237,0.251476203368594,0.09870536660252502,0.2430836715345099,0.3515927612640897,0.16066231425733257,0.3752393066229878,0.049937350091993335,0.006666638623566214,0.037562513846578154,0.035790850693545505,0.17327509969430638,0.010198043462046185,0.07140006589446399,0.06623463605151612,0.027305757663359635,0.07435154813671382,0.13585494551791025,0.0002993571855027835,0.0013244526433519007,0.001480568678950096,0.0008641026917833052,0.0019399195614808289,0.008101126941690849,0.0007520388420839853,0.004942522634607558,0.006801226055303738,0.0013965665854548373,0.00041388539430616667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179191010646295,0.648666086166488,10.591167716434464,2.3542177986977384,7.511642967680869,0.231415283349334,1.248735716423291,6.900896441972691,19.92730326658055,0.7521167458598275,1.2020911392472624,0.4657094409245824,0.0005973432006540718,1.0773885669780246e-06,0.001392639658136473,2.690730940465255,0.5203071943745169,0.6024006387316106,7.005184330134088e-05,0.8013465916850755,4.777311184408487,0.5047422609536487,1.4963108066750992,3.25046702475082e-10,0.7919342105840024,1.0775121687592248e-05,0.0003437500594187272,0.809214206814393
12158a0f,0.6279460447918231,142.2,0.10245878059017506,0.1701175330771415,0.24047402393621375,0.2705968139450556,0.12177240429283112,0.1273110899803081,0.10606092224639872,0.2509334886162329,0.05628916086326176,0.1203088849735653,0.13077829593369814,0.09260320582808912,0.159810687398915,0.25793870600442037,0.10362609910096186,0.25616979487141434,0.36162617783626505,0.16518714020037947,0.37600648768973166,0.04939981641052299,0.002574921894801108,0.06979766598750702,0.06386763400083649,0.06084014492481275,0.0026033110546588383,0.0285755239793798,0.022751695348384067,0.05473370291863486,0.11787506934890284,0.13305841926733006,0.00030743182487261985,0.0020718150128274182,0.0013663338518968002,0.000359116214007598,0.0026444926883075746,0.006597632157950192,0.000695856984153522,0.0004390632287254155,0.006883266252824526,0.0006202519439473923,0.0007127010577672824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4151853464052178,1.4489286314523573,8.425575779857917,0.7871407859923767,4.502532113375371,4.19671225131532,1.1400724839096912,6.01239443109889,1.0664041188191848,1.3720203372021504,0.4571689955095459,0.4704572679702015,0.0006200222475338986,1.1011592153731236e-06,0.0013530318208394764,2.647246761588471,0.5084414261352189,0.628425724818745,6.475105371212362e-05,0.7447275183895234,4.767744180621705,0.5085206581718904,1.4942909249774359,3.5362557295975626e-10,0.8159874817446873,1.0249815509327553e-05,0.000350848792008866,0.8172866366345808
cf93e4b1,0.8715844575813995,142.2,0.11030357767556657,0.16464297318772556,0.24043604183086273,0.26762123543856814,0.09974620140642484,0.32033391466701105,0.1594641525597903,0.2618545823715654,0.05662611863614707,0.11368716635834636,0.16059744803220627,0.08861104482792896,0.13636195297282844,0.2689559217624193,0.10108707145057619,0.25212882590167385,0.3680922281403382,0.16438618288738743,0.37085628798974885,0.05615778610006381,0.00897040447487949,0.03461801083148154,0.021149114181460964,0.28981849686004246,0.009366303625507636,0.048273876143998376,0.03393519577939392,0.07725508063639801,0.10944458224082722,0.1524100001307382,0.00018851341331745206,0.0020875842166420944,0.003996568268404112,0.00025288999612165365,0.0009366591327701712,0.001827682023451824,0.0009842906749979812,0.0059735725834576545,0.0034030482715869293,0.0004952042191128058,0.0004012173797167517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621564687873179,1.8219885074759052,5.212583528131571,1.6244162781684117,1.1228158245261746,0.25345955706570017,1.3763758113805247,6.75602574790163,10.865012702042801,0.7897748043682472,2.0355760072792606,0.4688687521983193,0.0005646565177035389,1.0771368684139631e-06,0.0013334287565608001,2.778217555227086,0.5380148423670535,0.636553801115536,6.288724205563448e-05,0.7751126709558596,4.699374730312649,0.50927230291665,1.4987822038889604,3.711341672249215e-10,0.8308206369815747,1.0332481529043012e-05,0.00033087371454844074,0.8320295951371541
f9d6f76f,1.0166371642546186,142.2,0.0980425007664694,0.16507158395894342,0.2400614539161742,0.25985858067726064,0.19181390786267832,0.26664318369254125,0.20010456082547348,0.3255197348479069,0.055716229291166236,0.11576610934028593,0.12264516366795601,0.09122210370662155,0.1421153543996894,0.2618772937705193,0.10106395569745097,0.2500834918928569,0.36903691415821477,0.1642088833201637,0.3555082780343575,0.03890341242832301,0.0030567692299074273,0.1498537262044479,0.046484416592524815,0.21781695483923072,0.0023418122607857007,0.04847046588359407,0.040159540347799116,0.11147455459408029,0.1076345728539929,0.21788516199391403,0.0003181165393540379,0.000656457826997798,0.0060312747564777065,0.0004003870602979176,0.0017580574045025917,0.006591820605903912,0.0014294026904106492,0.005815571074006391,0.006298040918604823,0.0017513639039121232,0.0003840438117400352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9553640778751058,2.081250547538929,5.835443794919664,1.2186537236439625,0.8909674224979118,1.9967479843993807,1.962932465493403,1.7355704324376267,3.491824002160823,1.7342293207956427,0.6505194339202234,0.4654551676977558,0.0006157083244681177,1.0710628701519638e-06,0.001343380745371556,2.60714451947298,0.5149355089791272,0.6224832037486078,6.821998457190998e-05,0.790131090878662,4.755914687185185,0.5067787819102304,1.4938156324568719,3.2646525767494645e-10,0.7848670853826067,1.0374080324282976e-05,0.0003731676771023327,0.816817759054113
f8ffda1b,0.5870966774798972,142.2,0.10389773972962169,0.1607297176916225,0.23145494730865712,0.2727261492829043,0.06991402641498347,0.16228837612277724,0.11217946020119399,0.22341742359808595,0.05615726198623652,0.11463560658037661,0.14090035062225195,0.09006564434946583,0.16106583556897783,0.23105767315642384,0.10405988528719534,0.24299538624534509,0.34730957039343097,0.16428763112287542,0.3811646674429332,0.04687273539280732,0.00875855391484426,0.014282737107331885,0.034052793356105206,0.05325966027359535,0.07497592249307669,0.025723712869698677,0.06660362013165931,0.019852127199836,0.10843181175557234,0.1149856118425136,0.00037380457171147296,0.004673995618821785,0.0029020889618249037,0.00044431592930849006,0.001467871183611118,0.0036018892582814345,0.0007725437696552863,0.0011930740163145878,0.01650543907164192,0.000925502620183605,0.00028864009760046227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4917850596595437,0.4970164495745652,3.815179747407843,1.3680158437556793,2.8737697100833755,1.3371621291887081,2.3923761352955033,2.0066906959761583,0.35363642383350985,0.7694690360471702,2.1668669450156552,0.45921709304213726,0.0006312694425773819,1.0733089927622663e-06,0.0013212477733075927,2.7896043204339285,0.5070206368853866,0.6417529319047527,6.58472812563155e-05,0.7820200146135864,4.7701242266701795,0.5049240835834231,1.4990416723924913,3.3895195647962855e-10,0.8082163574980649,1.1148685911388228e-05,0.0003774935580205463,0.823327413239537
