id,cost,avg_velocity,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width
339fc672,0.08100150107593614,0.4946076265245472,0.5077488269604418,0.0020742443471715877,0.007887580179298463,0.0069381702142821,1.3165759143283227,0.8407774210954683,0.9708307684695823,0.009107903797261367
beaf72a5,0.0830455213250104,0.4981761984012739,0.8,0.00011749065594788587,5.2847440638080254e-05,0.006668786171549614,1.28098108764295,0.8846045993734302,0.9705418255334565,0.004916894614812092
db17d40e,0.0852844954359512,0.5020350928158313,0.00015494482587672748,1e-05,0.03541757040873932,0.006747147470587378,1.1751585546278538,0.8379129930598601,0.9569347671412738,0.01
f2052232,0.08847609864728494,0.5074493211410726,0.4215846469968392,6.16645081851393e-05,0.06641744529641505,0.00671143499072269,1.1697799212558273,0.8791515592668805,0.9533077208084229,0.00815532464651928
26e1fa1c,0.08859603501868661,0.5076508609406104,1.474790867050468e-05,0.0002536837085288754,0.004744360954024148,0.006525862274876898,1.1099575585487156,0.8,0.95,0.0035064706806820375
bc63e48a,0.08960434050769994,0.5093398411633505,0.00019615336605457458,1e-05,0.003108358242148462,0.005953673107018121,0.7048458948098814,0.8564567194197956,0.9689822198719359,0.01
585bcf37,0.09018887897479655,0.5103146333011372,0.0005569046775945362,4.0448448321116196e-05,0.024418320640843302,0.006922381948703346,1.1628021684542427,0.981634028881762,0.9566311574926876,0.01
2c8517e2,0.09214155539142999,0.5135482752239419,2.852629099904138e-05,9.183207630954443e-05,0.00018713153283123909,0.005859254758349174,0.7593475647390089,0.8397342268026585,0.9725865336048638,0.0035642756233423296
edc1f42e,0.09216871784258367,0.513593013494355,0.040087772075901515,1e-05,0.0006500585408715713,0.006810117574242618,1.4854269221018024,0.8,0.9743715373317723,0.01
0d26564f,0.09429183744040621,0.5170697598924489,0.00023866056464274523,0.0003515096388157517,0.013890892666834293,0.00646732786004716,1.0747008020101232,0.8016542623406789,0.9597551181810623,0.003658096696519134
0af00527,4.651251842411133,0.3743723272966302,0.0008705643336427972,0.03843107639314636,0.000309849342430809,0.007073828906527202,0.368396965441966,0.9588316797582701,0.9586497799675753,0.005489334020917447
c344667e,40.35710727628099,0.36847239221520767,0.10554223116864359,0.001667430734049346,4.340143051500598e-05,0.00878101618942809,1.9377042477909165,0.9143704678579458,0.9751100093546078,0.01
eba17a94,44.87978063977206,0.1608161976154729,0.011656584296578239,0.00027664057029701814,0.012230993525442234,0.007569765438009406,0.20459596777932942,0.8599556590601902,0.9620540934691078,0.0004863668095420731
f1cf2aeb,62.44244520377214,0.44444531743717525,0.30425862864608094,0.00027997491340153214,0.00037091779268962023,0.006804277502857679,1.1785260416111283,0.8503408264397495,0.9569149040892567,0.01
b5cb0596,485.3607383612294,0.020315941546954364,4.8092011576311185e-05,0.0032228748860558833,0.0019224720108869308,0.026860132613632442,1.9022491319829156,0.9139278655017823,0.9750006033948861,0.003780933457450225
504ae07a,509.8439792209777,-0.008250244972060438,4.8211945724059824e-05,0.0026161914205169623,0.001443325767880604,0.02110306124874218,1.8914217840601644,0.9137844386328219,0.9840444617189456,0.0057668104667790146
b1a78e95,617.6061969015349,-0.011586504428190859,0.009469859630230839,0.00012705645329288707,0.0001531418971165477,0.01736142696723725,0.1297091728082685,0.8804462813342102,0.9693491943906029,0.00038634593707206726
22737b41,628.1527240211458,0.005885502831014453,0.08044923951599699,5.416754583247461e-05,0.013145103232150136,0.060088165636702225,0.9470822304218233,0.8189952340054206,0.9725031957063275,0.0004649617447336334
