timestamp,elapsed_min,n_eval,id,cost,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
2026-02-17T22:48:59,5.4,304,34e6dde9,7.242152,0.0362,0.0333,0.0851,0.007671,0.021104,0.087320,0.000000,0.004728,0.000000,28.0,99.1,54.0,8.63,10.08,9.87,0.14899045,0.0019335717,0.076606489,0.00095992629,7.1716591,0.97092498,0.94092861,2.126583e-05,0.74677229,3.9523051,0.80008927,0.86674848,5.2545193e-13,0.99818841
2026-02-17T22:49:08,5.5,312,03a49810,6.603139,0.0475,0.0705,0.0665,0.011525,0.040061,0.047884,0.000000,0.000000,0.000000,166.4,52.1,38.3,5.78,5.75,6.83,0.14756838,0.0055747913,0.044982845,0.0014136295,5.5620966,0.84039814,0.83055414,2.8334418e-05,0.74433135,4.3088401,0.82842104,0.81791786,5.6521229e-13,0.97287307
2026-02-17T22:49:16,5.7,320,36e3601c,5.455033,0.0438,0.0462,0.0600,0.027222,0.023464,0.028353,0.000000,0.000000,0.000000,66.7,70.9,73.5,8.27,8.55,9.50,0.11221887,0.010849839,0.10938848,0.00070398872,5.4742395,0.99853865,0.69286701,3.0928872e-05,0.71875029,4.3110346,0.81728406,0.80733146,9.2879565e-13,0.99948188
2026-02-17T22:49:25,5.8,328,0601c38a,2.167107,0.0869,0.1422,0.0759,0.003772,0.019822,0.020986,0.000000,0.000000,0.000000,6.1,39.7,40.2,3.41,4.85,5.64,0.42203053,0.0055868358,0.1524774,0.00045742604,5.4942843,0.87417327,0.73392761,2.5115112e-05,0.68991409,4.1682696,0.80000176,0.81186692,7.5877371e-13,0.96644759
2026-02-17T22:49:50,6.3,352,0e9601ae,1.350285,0.1200,0.1769,0.1791,0.001145,0.009353,0.016376,0.000000,0.000000,0.000000,7.3,1.2,30.1,2.69,3.38,4.44,0.81560652,0.0017789666,0.2424328,0.00095096601,9.5719758,0.99882572,0.72419484,5.5022211e-05,0.64835382,3.8909312,0.80158565,0.80018694,5.7438276e-13,0.99960371
2026-02-17T22:49:59,6.4,360,5adfe06b,1.033734,0.1177,0.2289,0.2517,0.005015,0.008047,0.052760,0.000000,0.000000,0.000000,0.5,2.5,0.9,3.27,4.21,5.81,2.3936827,0.00071377843,0.45706174,0.00059996521,9.9545489,0.94343133,0.57365721,2.8105909e-05,0.65410673,4.3863954,0.88667063,0.84364112,4.5711961e-13,0.97582499
2026-02-17T22:50:17,6.7,376,163dffba,1.002085,0.1162,0.1842,0.1955,0.004855,0.014195,0.050310,0.000000,0.000000,0.000000,8.9,8.8,49.8,2.84,3.57,4.66,0.80352766,0.00037045627,0.13289223,0.00048963083,6.5517025,0.93922412,0.40590759,1.4754538e-05,0.85088509,3.8569921,0.83941035,0.84486112,8.5509476e-13,0.96385292
2026-02-17T22:50:35,7.0,392,a4db0551,0.937043,0.1126,0.2151,0.3187,0.007407,0.016752,0.027906,0.000000,0.000000,0.000000,1.8,10.9,105.1,3.15,2.86,5.33,1.0713505,0.00051604524,0.12942505,0.0020001473,6.7307175,0.66090712,0.77534497,2.6408256e-05,0.85516784,4.2701877,0.97522178,1.0031861,1.3550191e-12,0.92374355
2026-02-17T22:50:52,7.3,408,63c10834,0.446617,0.1036,0.2008,0.2588,0.010986,0.014373,0.060058,0.000000,0.000000,0.000000,8.7,15.6,83.5,3.05,3.59,5.16,0.85345742,0.0006906544,0.071544868,0.0013375247,9.068051,0.99157208,0.67656942,3.0373545e-05,0.78288635,4.1090538,0.90039639,0.9606238,2.2391762e-13,0.99720649
2026-02-17T22:52:02,8.4,472,5bf17114,0.339861,0.0991,0.1711,0.1983,0.004539,0.029776,0.034254,0.000000,0.000000,0.000000,6.1,11.6,7.8,2.95,3.84,4.87,0.5611461,0.00048104044,0.14402729,0.0020024553,5.001286,0.8467353,0.61652296,1.3733582e-05,0.47830715,3.4375772,0.80609857,0.8389758,1.6276304e-14,0.94116485
2026-02-17T22:52:38,9.0,504,981f7f17,0.073519,0.0868,0.1885,0.3002,0.011787,0.015177,0.030212,0.000000,0.000000,0.000000,5.0,11.3,27.1,3.62,2.45,4.43,0.83287151,0.00024417028,0.075471917,0.0041091221,1.6392678,0.78416474,0.80008823,2.1069329e-05,0.32460389,3.2011355,0.80462963,0.81946098,1.3876992e-13,0.95677198
2026-02-17T22:52:47,9.2,512,37854015,0.051721,0.0838,0.1547,0.2579,0.007443,0.018454,0.019960,0.000000,0.000000,0.000000,2.4,10.1,43.7,3.52,2.81,4.33,0.75597801,0.00033961963,0.04567744,0.0035416714,0.9532765,0.74627508,0.83748791,2.941802e-05,0.31634417,3.3105953,0.8025043,0.85660206,7.7810543e-14,0.95868289
2026-02-17T22:52:56,9.3,520,ce294c07,0.016423,0.0836,0.1911,0.2979,0.001605,0.018827,0.028712,0.000000,0.000000,0.000000,6.4,5.6,36.3,3.24,2.48,4.36,0.91487242,0.0002483162,0.048207436,0.0040578096,2.3401865,0.86345366,0.72656996,2.5021937e-05,0.32892183,3.2609417,0.80031453,0.90148092,6.4746085e-14,0.96259147
