param_name,param_value,ctrl_freq,trial,rng_seed,jitter_y,crash,success,max_x,vx_m_s
sliding_friction,0.03760603093086394,50.0,4,1537738332,-0.0009327629047611074,False,True,0.31839132030916395,0.07989267194777273
sliding_friction,0.03760603093086394,50.0,8,2063456569,0.0016418008861398617,False,True,0.5509449595613763,0.09464532341975639
sliding_friction,0.03760603093086394,50.0,6,677186183,-0.000679401007231979,False,True,0.43014551441916704,0.06671513224280098
sliding_friction,0.03760603093086394,50.0,5,1157131701,0.0006288751275238778,False,True,0.36233456041916434,0.06093593191123399
sliding_friction,0.03760603093086394,50.0,9,1583511051,-0.001675448802584204,False,True,0.3580256099084876,0.06776615847696046
sliding_friction,0.03760603093086394,50.0,7,296579552,-0.0007574762591630604,False,True,0.3823860504639651,0.08513317998618712
sliding_friction,0.03760603093086394,30.0,6,263302923,0.0029168225629069367,False,False,0.12591210438189163,0.0
sliding_friction,0.1414213562373095,10.0,1,260686706,0.001133429068589928,False,False,0.06096233854120804,0.0
sliding_friction,0.1414213562373095,10.0,0,641293337,-0.0021253874058443614,False,False,0.055126613372081565,0.0
sliding_friction,0.1414213562373095,30.0,3,303241752,0.00019459069446407014,False,True,0.33066804261654964,0.07443499790075955
sliding_friction,0.1414213562373095,30.0,1,1163793901,0.0003095818940560464,False,True,0.2936805272470388,0.05961170675137004
sliding_friction,0.1414213562373095,30.0,4,1970779882,-0.00032863831808916224,False,True,0.33114143710538413,0.06387573786135135
sliding_friction,0.1414213562373095,30.0,2,683848383,-0.0015813381758874037,False,True,0.2615102762387246,0.054741834397882605
sliding_friction,0.1414213562373095,10.0,2,1928224836,8.027882034303572e-05,False,False,0.10424762957462065,0.0
sliding_friction,0.1414213562373095,30.0,5,1590173251,0.002133008963555931,False,True,0.3835863068077037,0.06956838310771435
sliding_friction,0.1414213562373095,10.0,3,1547618205,-0.0027286652731400964,False,False,0.12951239597168926,0.0
sliding_friction,0.1414213562373095,10.0,4,1067672687,0.0029318821217859514,False,False,0.140017856590013,0.0
sliding_friction,0.1414213562373095,10.0,8,1593390924,1.0441023139664586e-05,False,True,0.2519752194794705,0.049404110757583594
sliding_friction,0.1414213562373095,10.0,7,1973997555,0.0016325571204285896,False,False,0.11233468333768085,0.0
sliding_friction,0.1414213562373095,10.0,6,207120538,0.0006265193328864765,False,False,0.13651832862736948,0.0
sliding_friction,0.1414213562373095,30.0,0,1544400532,-0.002171494763689866,False,False,0.14303382178920493,0.0
sliding_friction,0.1414213562373095,10.0,9,1113445406,0.0024746390266057183,False,False,0.13232573079738466,0.0
sliding_friction,0.1414213562373095,10.0,5,687066056,-0.002288204179612416,False,False,0.10665458260946534,0.0
sliding_friction,0.1414213562373095,50.0,2,292410793,0.0027654458246168714,False,True,0.49773367673825664,0.10229505538899546
sliding_friction,0.1414213562373095,50.0,1,673017424,-0.0028825563349173288,False,True,0.4760866416674451,0.08386138230992028
sliding_friction,0.1414213562373095,30.0,6,1110227733,-0.0006252314018062636,False,True,0.30115001908748323,0.05414645749611798
sliding_friction,0.1414213562373095,50.0,3,2059287810,0.002054940493638027,False,True,0.4115378095029736,0.0750406232198711
sliding_friction,0.1414213562373095,50.0,9,1625115011,-0.002646601421572581,False,True,0.5321167871758731,0.10755367743939033
sliding_friction,0.1414213562373095,50.0,8,2005721642,0.0024697956242650714,False,True,0.42800753412099485,0.1118244037018279
sliding_friction,0.1414213562373095,30.0,9,2016552601,-0.002855271712718137,False,True,0.2566029081869566,0.05784415164628076
sliding_friction,0.1414213562373095,50.0,0,1152962942,-0.002319098798928674,False,True,0.34906897972807976,0.06544689305213257
